text,intent
@AmazonHelp Give me my money back....that would help.......at this point yall have turned my birthday gift into a nightmare.....my bday was in JUNE,return_or_refund
@AmazonHelp I have not received my refund ..,return_or_refund
"@AmazonHelp Thanks. They gave me a refund but they couldn't explain why/how a @21166 Rambler ""shipped and sold by Amazon"" was a fake. How did this happen and what are you going to do to prevent it from happening again to other customers?",return_or_refund
"@AmazonHelp Pickup of the product is planned after several failed attempt and on 8th Oct it was done, instead of refund now again same product is resent",return_or_refund
"@AmazonHelp I would be calling them, but will be getting the refund of the courier charges.. ?? Most importantly I don't wish to go for the courier services myself. My own sister had faced the issue where the local courier office had vanished the product once, had to be given to Myntra.",return_or_refund
@AmazonHelp I haven’t received my item yet (est d8 22/9) &amp; emailed the seller twice to no reply! How do I get my money back? Thanks,return_or_refund
@AmazonHelp Let me make it clear for you how do I get some of my money back for the lack of next day deliveries last three weeks,return_or_refund
@AmazonHelp No. I didn’t want a refund and have to rebuy my item at higher cost as it was a cyber Monday deal. I said I would wait a few more days.,return_or_refund
"@AmazonHelp if you do actually understand disappointment, give me my money back and conduct your investigation with your time and money",return_or_refund
@AmazonHelp U r making kidding with me.... M regularly doing wat u saying....pls let me know about refund...as u guys misusing name of @15863 by selling fake peoduct,return_or_refund
"@AmazonHelp Yeah I got a full refund when I called up, thanks",return_or_refund
@AmazonHelp I used Amazon pay to order from a 3rd party website 2 1/2 weeks ago. The item hasn't shown up &amp; they won't acknowledge emails. I can't raise an A-Z guarantee claim as it wasn't through amazon's site. I just want my refund,return_or_refund
"@AmazonHelp ... can you please advise on who else can return this? Thankyou, Elizabeth",return_or_refund
@AmazonHelp I have replied ur email and give u last warning to you return my money immediately! You fuckers ! Buch of criminals!,return_or_refund
"@AmazonHelp @115850 more than 10 mails, 5-7times calling cstmr srvc and 1 nd a half months I haven't rcvd my refund.. What shall I do nxt?? Consumer forum? @2156 @119351",return_or_refund
"@AmazonHelp Sure, the chat support team assured me that refund will be processed with in 24 hours. My concern is why I have to check for these myself, being a heavy Amazon user it's not easy for me. Shouldn't system flag these scenarios where order is in this status for long time.",return_or_refund
@AmazonHelp My issue was handle and refund granted through your AZGuarantee but no mention of what I'm suppose to do with the coat. Will a tag be sent so that I can return it or do I just keep it? Thanks,return_or_refund
@AmazonHelp Dont need a refund just get the product delivered tomorrow. I already had a product not delivered and refunded this week now I cant buy them,return_or_refund
@AmazonHelp @115851 @127586 @132458 @131283 @26653 When will you guys give me my refund?,return_or_refund
"@AmazonHelp You keep failing to refund or refund full amount.
Crooks stealing customers money. How much do you make from keeping peoples £££",return_or_refund
@AmazonHelp @115851  Then you told me that please complaint in local police station is this your service if one return the item multiple times,return_or_refund
@AmazonHelp Your support team is clearly saying that they can not refund my balance that is why i choose this option,return_or_refund
@AmazonHelp @115850 such a big cheater amazon is ORDER # 171-8034781-9201930 deliverd on 8 nov received damaged product sent image still not they are picking up or giving my money back such a shame #BoycottAmazon such a cheater,return_or_refund
@AmazonHelp please send back the driver with the rest of my order - I cannot be return the package for a refund. https://t.co/X9E2ttklfV,return_or_refund
@AmazonHelp @123967 Hi again. I never got this order and it's sitting as a delivery exception. How do I get my money back?,return_or_refund
"@AmazonHelp @115821 .@AmazonHelp .@115821 .@115850 
And this was coming... Such a #shame. You block your #customers when they have a refund due... Guess #Amazon is not the right brand for Indian markets.. https://t.co/vybACbYsyl",return_or_refund
Yay score one for me heaven smiled I got my refund. Thank you @115821 @AmazonHelp for making it right.,return_or_refund
"@115850 @127187 @AmazonHelp cust service told dat it can't b replcd nymore, only refund can be initiated. I'm in need, bt now I 2/3",return_or_refund
@AmazonHelp Please give me the product or give my money back i trust amazon but not at this cost  . Please dont make us to loose the faith,return_or_refund
"@AmazonHelp You guys are jerk..
Go die you Morons.. 
Refund my Money you Idiots",return_or_refund
"@AmazonHelp Is anyone going to reply to me, and give me any more options? I would like a refund due to incompetent delivery drivers. What is the point of prime when idiots leave paper based items packaged in cardboard in torrential rain?!",return_or_refund
@AmazonHelp @115821 no I don’t.  I told ur customer srvc rep 2 process a refund and I’ll contact @118156 and file a complaint,return_or_refund
"@AmazonHelp Hello, i'm trying to complete a refund, but the link on the email doesn't show a refund label, and no amount of my searching can find it",return_or_refund
@AmazonHelp Enough is enough don't cross the limit if u really don't want to refund the amount tell me frankly,return_or_refund
"@AmazonHelp I have this issue from 3 weeks, I have reported it early, they cancelled it and asked me to take another order... but my money didn't refund and new order didn't shipped either",return_or_refund
@AmazonHelp How long can I keep an item I want to send back? Am having probs with docs I was given. Post office didn't accept them and said I had to pay more or get a label from u guys. Can you help please,return_or_refund
